userid,itemid,ts,label
130,3740,977432283,1
130,2167,977432308,1
130,3082,977432308,1
130,2457,977432308,0
130,3519,977432308,1
130,3623,977432308,0
130,1101,977432308,1
131,1717,998246144,0
131,3819,1008575905,1
131,1217,1009171452,1
131,2616,1009171488,0
131,2759,1009171488,0
131,101,1010343822,0
131,3182,1012544572,1
131,668,1014088199,1
131,930,1022388214,0
131,899,1039164697,0
132,2282,977429331,1
132,3398,977429331,1
132,1297,977429354,1
132,3060,977429354,1
132,3087,977429354,1
132,2463,977429354,1
132,1732,977429393,0
132,3358,977429393,0
132,180,977429393,0
132,345,977429393,0
133,1670,977505056,1
133,1624,977505084,1
133,1620,977505111,1
133,2617,977505291,0
133,265,994795560,1
133,1073,994795560,1
133,2686,994795617,1
133,3798,994795679,1
133,3911,994795708,0
133,3720,994795879,0
134,3298,1005595714,0
134,3618,1005595729,1
134,3534,1005595760,1
134,3861,1005595804,0
134,3717,1005595859,0
134,3826,1005596007,0
134,3946,1005596073,0
134,3884,1005596085,0
134,2028,1009831378,1
134,3783,1022094365,1
135,3114,977417100,1
135,2672,977417100,0
135,2763,977417100,0
135,2987,977417115,1
135,3793,977417115,1
135,2600,977417115,0
135,2701,977417115,0
135,1197,977417160,1
135,2918,977417160,1
135,2791,977417160,1
136,3448,977531235,0
136,2797,977531246,0
136,1405,977531255,0
136,368,977531268,0
136,380,977531328,0
136,1821,977531340,0
136,2356,977531380,1
136,236,977531380,0
136,3869,977531398,0
136,435,977531422,0
137,1343,1000869925,1
137,1266,1000870062,1
137,266,1000870062,1
137,383,1000870062,1
137,553,1000870062,1
137,303,1000870075,0
137,1619,1000870108,0
137,1586,1000870122,1
137,3053,1000870133,0
137,1391,1000870148,1
138,293,977362466,1
138,2000,977362466,1
138,1227,977362466,1
138,2159,977362502,1
138,1466,977362502,1
138,2391,977362502,1
138,2542,977362502,1
138,164,977362502,1
138,2912,977362502,1
138,47,977362502,1
139,616,977362681,0
139,1024,977362698,0
139,1294,977362833,1
139,3545,977362852,0
139,1224,977362852,1
139,1094,977362882,1
139,3448,977362897,1
139,1391,977362959,1
139,3441,977362959,1
139,3766,977363000,1
140,906,987130876,1
140,946,987130876,1
140,3535,993950405,1
140,1196,993950520,1
140,858,993950520,1
140,260,993950520,1
140,1221,993950520,1
140,2028,993950520,0
140,1198,993950787,1
140,969,993950787,1
141,490,977357526,1
141,904,977357612,0
141,913,977357612,1
141,942,977357612,1
141,950,977357612,1
141,1950,977357612,1
141,3801,977357612,1
141,1212,977357612,1
141,2203,977357662,1
141,3469,977357662,1
142,260,979341280,1
142,111,979341332,0
142,593,979341456,0
142,1196,979341465,1
142,919,979341501,0
142,3421,979341514,1
142,1198,979341534,1
142,3745,980191628,1
142,3160,980559291,1
142,2761,980559291,1
143,3060,977351323,1
143,1883,977351323,0
143,1517,977351339,1
143,1060,977351339,1
143,2321,977351356,1
143,1777,977351369,1
143,2353,977351501,0
143,480,977351544,0
143,1873,977351574,0
143,1721,977351625,1
144,1396,977346474,1
144,2571,977346509,1
144,780,977346522,0
144,2094,977346544,0
144,2012,977346544,0
144,2053,977346613,0
144,737,977346613,0
144,924,977346641,1
144,2311,977346658,1
144,1625,977346719,1
145,3578,977345546,1
145,2318,977345565,0
145,2686,977345679,0
145,2692,977345679,1
145,2395,977345694,1
145,2396,977345694,0
145,2700,977345712,1
145,2702,977345712,0
145,2337,977345741,0
145,2672,977345741,0
146,2366,1042049661,1
146,2066,1042049967,0
146,3435,1042049967,0
146,2612,1042049983,0
146,935,1042232657,1
146,3604,1042232961,0
146,1179,1042576386,1
146,1344,1042576386,1
146,1248,1042576408,1
146,3292,1042576426,1
147,3298,977358256,0
147,3623,977358282,1
147,3273,977358301,0
147,3717,977358376,0
147,3825,977358386,0
147,3354,977358401,0
147,3155,977358481,0
147,3513,977358489,1
147,2657,977358510,0
147,1544,977358524,0
148,2828,979579461,1
148,2170,979579474,1
148,1997,980194018,1
148,3646,980194058,0
148,3821,980194058,0
148,1950,980194093,1
148,3730,980194093,1
148,3507,980194139,1
148,2135,980194157,1
148,3270,980194240,0
149,1321,1004196741,1
149,1955,1004196741,1
149,3077,1004196764,1
149,356,1004196764,0
149,923,1004914069,1
149,2696,1008642750,1
149,1927,1011458044,1
149,1219,1011458044,1
149,2972,1011458261,1
149,2248,1020957706,1
150,1252,983379339,1
150,2932,983379674,1
150,3826,983740064,1
150,3787,983740064,1
150,3897,986094018,1
150,3948,986107333,0
150,3949,995414747,1
150,321,995414904,1
150,1292,1015456212,1
150,2313,1015456212,1
151,1193,993121122,1
151,919,993121140,1
151,36,993121166,1
151,3006,993121188,1
151,1449,998696202,1
151,3823,998696202,0
151,3950,998696892,0
151,3598,998696892,0
151,3901,998697342,0
151,3618,1003808140,1
152,1,977268921,1
152,223,977268933,1
152,1197,977268949,1
152,1276,977268949,1
152,1259,977268981,1
152,2599,977269017,0
152,2791,977269017,0
152,1278,977269031,1
152,663,977269046,1
152,1500,977269046,1
153,2694,978483205,1
153,3646,978483275,1
153,2700,978483369,1
153,569,978483369,0
153,2762,978483461,1
153,2907,978483620,1
153,1760,978483675,0
153,3285,985055064,1
153,3785,985055174,0
153,274,985055477,1
154,2580,977260385,0
154,2688,977260385,0
154,3578,977260385,1
154,1248,977260495,1
154,1249,977260495,1
154,1250,977260495,0
154,1282,977260495,0
154,951,977260495,1
154,2791,977260495,1
154,2948,977260495,0
155,1227,977257176,1
155,1208,977257189,1
155,296,977257257,0
155,1704,977257277,1
155,3471,977257295,1
155,110,977257318,0
155,2067,977257341,1
155,1247,977257341,1
155,924,977257375,1
155,3742,977257392,1
156,265,977251565,1
156,17,977251565,1
156,1247,977251565,1
156,2067,977251614,1
156,1944,977251614,1
156,1307,977251614,1
156,914,977251634,1
156,3244,977251634,1
156,1197,977251663,1
156,930,977251663,1
157,1090,1034355258,1
157,1408,1034355415,1
157,3342,1034355415,0
157,3519,1034355415,1
157,3733,1034355837,1
157,209,1034356069,1
157,296,1034356069,1
157,1221,1034356225,1
157,2194,1034439335,1
157,2019,1034439335,1
158,2019,977243197,1
158,2973,977243197,1
158,1262,977243282,1
158,1252,977243417,1
158,1267,977243417,1
158,926,977243417,0
158,858,977243417,1
158,111,977243417,1
158,1812,977243417,1
158,1204,977243417,1
159,2759,989966840,0
159,2881,989966840,1
159,3408,989966851,1
159,2716,989966868,1
159,3578,989966869,1
159,3753,989966911,1
159,2762,989966933,1
159,2070,989966944,1
159,3114,989966944,1
159,3793,989966959,0
160,480,977219922,1
160,648,977219958,0
160,1286,977219988,1
160,1544,977220010,0
160,3408,1016380849,1
160,3510,1016380849,0
160,3916,1016380849,1
160,3598,1016380918,1
160,3185,1016380953,0
160,3798,1016381272,0
161,3071,977222322,1
161,1784,977222322,1
161,553,977222322,0
161,952,977222346,0
161,1834,977222346,1
161,2268,977222366,1
161,1554,977222366,1
161,1408,977222394,1
161,2022,977222411,1
161,3039,977222448,0
162,3052,982104568,0
162,104,982104568,1
162,440,982104584,1
162,1923,982104595,1
162,551,982104608,1
162,592,982104927,1
162,1377,982104927,1
162,1562,982104927,0
162,153,982104927,0
162,552,982105042,1
163,2628,978234055,0
163,3489,978234055,0
163,367,978234055,0
163,60,978234055,0
163,673,978234113,0
163,1702,978234113,0
163,3438,978234113,0
163,1848,978234113,0
163,1920,978234113,0
163,1126,978234113,0
164,3330,1016838961,1
164,2206,1016838984,1
164,899,1016839023,1
164,3675,1016839023,0
164,2496,1016839056,1
164,911,1016839089,1
164,1254,1016839111,1
164,3751,1016839415,1
164,3408,1016839462,1
164,3916,1030839253,1
165,3624,977200316,1
165,3481,977200316,1
165,3409,977200329,1
165,3703,977200403,1
165,1965,977200403,1
165,1374,977200430,0
165,3070,977200430,0
165,3527,977200430,1
165,3704,977200442,0
165,3033,977200456,1
166,2366,977303511,0
166,1030,977303620,0
166,2478,977304700,0
166,8,977650781,1
166,3863,978596302,1
166,3617,978596337,1
166,3408,978596357,1
166,2692,978596386,1
166,903,979378672,1
166,2186,979378769,1
167,3308,977180860,0
167,2150,977180876,0
167,2735,977180893,0
167,1704,977180922,1
167,3448,977180922,0
167,1840,977180962,0
167,1047,977180984,1
167,2469,977181005,0
167,2478,977181025,0
167,2424,977181054,0
168,1772,977176918,0
168,1220,977176918,1
168,1619,977176938,1
168,1960,977176970,1
168,1,977177003,1
168,2985,977177022,0
168,588,977177039,0
168,364,977177053,0
168,3101,977177073,0
168,3755,977177120,1
169,66,1019530971,0
169,673,1019531017,1
169,2502,1019531017,1
169,1924,1019531017,1
169,1320,1024548959,0
169,372,1024548979,0
169,783,1024549093,0
169,1580,1026714517,1
169,2937,1037432111,1
169,1081,1042848166,0
170,2827,977173601,0
170,2683,977173601,1
170,2699,977173601,0
170,2997,977173631,1
170,3298,977173631,0
170,2710,977173631,0
170,2770,977173659,0
170,2976,977173659,1
170,919,977173730,1
170,1204,977173730,1
171,1649,977166964,1
171,162,977166964,1
171,2677,977166964,1
171,1111,977166985,1
171,3007,977167008,0
171,206,977167038,1
171,1797,977167038,1
171,1179,977167096,1
171,1617,977167096,1
171,164,977167096,1
172,1284,977164923,1
172,913,977164923,1
172,930,977164923,0
172,3334,977164923,1
172,3435,977164923,0
172,922,977164947,0
172,2186,977164947,1
172,3683,977164947,1
172,2987,977164964,0
172,3706,977164978,0
173,669,1023477818,1
173,2182,1023477818,0
173,970,1023477818,1
173,3559,1023477818,1
173,1939,1023478090,1
173,2238,1023478112,1
173,2028,1023478112,1
173,3304,1026939211,0
173,3547,1026939229,1
173,3192,1026939246,1
174,2167,977150123,1
174,3082,977150123,1
174,1573,977150123,1
174,3267,977150123,0
174,2617,977150123,0
174,2990,977150151,0
174,2403,977150151,0
174,3638,977150151,0
174,2001,977150151,0
174,2105,977150151,1
175,1193,978051929,1
175,1293,978051982,1
175,2762,978052038,1
175,1203,978052038,1
175,1694,978052152,0
175,2599,978052152,0
175,2952,978053068,1
175,1282,979938927,0
175,2361,979938927,0
175,2725,979938927,0
176,2471,977099660,1
176,2478,977099660,0
176,3388,977099660,1
176,3715,977099660,1
176,2088,977099675,0
176,2408,977099675,1
176,3393,977099675,0
176,3041,977099693,0
176,1381,977099693,0
176,3391,977099702,1
177,904,977099993,1
177,3634,977100018,0
177,1358,977100075,1
177,1214,977100075,0
177,2762,977100115,1
177,2571,977100134,1
177,589,977100164,0
177,2858,977100352,1
177,2174,977100421,1
177,1097,977100421,1
178,1276,977109305,1
178,3028,977109305,1
178,909,977109305,1
178,911,977109305,1
178,3076,977109334,1
178,1010,977109334,1
178,3144,977109382,1
178,2015,977109382,1
178,3921,977109382,0
178,3681,977109427,1
179,256,977092916,0
179,185,977092916,0
179,1037,977092916,0
179,379,977092916,0
179,2986,977092916,0
179,2053,977092935,0
179,849,977092935,0
179,405,977092935,0
179,519,977092935,0
179,692,977092956,0
180,3618,997600630,0
180,3189,997600648,1
180,3831,997600648,1
180,3301,997600664,0
180,3785,997600664,0
180,3534,997600700,0
180,3328,997601103,0
180,3317,997601218,1
180,3753,997601276,0
180,3514,997601296,0
181,831,977090546,0
181,3114,977090546,0
181,678,977090650,1
181,36,977090650,1
181,1704,977090671,1
181,32,977090671,1
181,150,977090689,1
181,529,977090689,0
181,3246,977090726,1
181,2329,977090747,1
182,50,977085598,1
182,593,977085616,1
182,1169,977085616,1
182,2571,977085630,1
182,2858,977085647,1
182,1089,977085647,0
182,589,977085660,0
182,2762,977085676,1
182,3499,977085692,0
182,47,977085692,0
183,2616,1019924833,0
183,2105,1019924833,1
183,2130,1024162762,1
183,908,1024162762,1
183,3068,1024162762,1
183,1678,1024162762,1
183,3468,1024162762,1
183,2076,1024162893,1
183,1393,1024162893,0
183,1081,1024162893,1
184,1022,1038970514,1
184,1028,1038970514,1
184,1032,1038970514,1
184,2085,1038970548,1
184,2090,1038970548,1
184,2294,1038970548,1
184,1566,1038970548,1
184,986,1038970548,1
184,1919,1038970548,0
184,1073,1038970548,1
185,2002,977066732,1
185,485,977066732,1
185,1544,977066758,1
185,1479,977066758,1
185,9,977066806,0
185,1687,977066806,0
185,153,977066806,0
185,168,977066806,1
185,208,977066852,0
185,1918,977066852,1
186,2734,977060187,0
186,2490,977060232,1
186,24,977060255,1
186,1513,977060279,0
186,2692,977060279,1
186,3081,977060333,1
186,2395,977060333,1
186,2485,977060333,1
186,3176,977060357,1
186,2701,977060390,1
187,339,977234563,1
187,2710,977234610,0
187,2490,977234661,0
187,783,977234694,0
187,3450,977234694,0
187,551,977234694,1
187,2046,977234734,1
187,2546,977234770,1
187,2621,977234770,1
187,1907,977234770,0
188,2686,1011464670,1
188,2395,1011464692,1
188,2670,1011464692,1
188,2702,1011464730,1
188,3384,1011464730,1
188,2806,1011464730,0
188,2763,1011464730,0
188,2987,1011464783,1
188,2600,1011464783,0
188,2701,1011464783,0
189,2628,977028732,0
189,260,977028732,0
189,353,977028759,1
189,175,977028777,1
189,2106,977028781,1
189,1704,977028800,1
189,2541,977028821,1
189,1090,977028856,1
189,1242,977028872,1
189,3452,977028933,1
190,3917,977028442,0
190,2135,977028464,0
190,648,977028491,1
190,804,977028491,0
190,3918,977028491,0
190,1544,977028506,0
190,891,977028539,0
190,1976,977028539,0
190,1977,977028539,0
190,611,977028539,0
191,1517,977027407,1
191,2060,977027601,0
191,3525,977027626,0
191,145,977027660,0
191,2997,977028124,0
191,2797,977099053,0
191,1732,977099083,1
191,216,977099101,1
191,65,977099101,0
191,424,977099215,0
192,2321,1026849157,1
192,3174,1026850168,1
192,1394,1026850276,1
192,1089,1026850276,1
192,1147,1026850478,1
192,1278,1026850506,1
192,3101,1027014845,1
192,3535,1027014866,1
192,987,1027378820,0
192,3949,1032750223,1
193,235,1035343413,0
193,3396,1035343413,1
193,357,1035343413,1
193,39,1035343413,1
193,2937,1035343413,0
193,1172,1035343455,1
193,1914,1035343497,1
193,1885,1035343497,1
193,2208,1035343533,1
193,1162,1035343533,0
194,1367,977015101,1
194,1569,977015117,1
194,317,977015117,1
194,3869,977015139,1
194,1911,977015166,0
194,237,977015209,1
194,1021,977015209,1
194,3809,977015224,0
194,69,977020089,1
194,2012,977020089,0
195,3007,1044987990,1
195,1183,1044988494,0
195,1702,1044988695,0
195,3764,1044988696,0
195,1301,1044988948,1
195,2247,1045356507,0
195,1356,1045358834,0
195,1374,1045358834,0
195,1375,1045358834,0
195,329,1045358834,0
196,1089,977005429,1
196,903,977005465,1
196,904,977005465,1
196,111,977005465,1
196,1200,977005465,0
196,1240,977005465,1
196,2762,977005495,1
196,2952,977005495,1
196,1834,977005540,1
196,3546,977005540,0
197,3160,977004257,1
197,3147,977004284,1
197,1246,977004310,1
197,265,977004334,1
197,1090,977004414,0
197,1393,977004480,0
197,412,977004480,0
197,3481,977004785,1
197,3538,977028998,1
197,2858,977029046,1
198,3717,979422776,1
198,1639,979422798,1
198,3617,979423099,1
198,2405,980096974,0
198,2126,983043265,0
198,3916,983043265,1
198,2723,983122827,1
198,3483,991439451,0
198,3752,991439451,1
198,3785,991439451,1
199,3108,977006173,1
199,357,977006224,0
199,3269,977006225,1
199,21,977006264,0
199,3,977006289,0
199,1735,977006289,1
199,1393,977006344,1
199,2468,977006365,0
199,3208,977006421,1
199,2597,977006441,1
200,2694,976957992,1
200,2355,976958024,0
200,2770,976958024,0
200,3751,976958135,1
200,2041,976958135,1
200,1911,976958156,0
200,2759,976958156,0
200,2605,976958202,0
200,3408,976958202,1
200,2599,976958202,0
201,3512,984807712,1
201,1835,986438701,1
201,1103,993249551,1
201,3720,996975881,0
201,3911,996976121,1
201,1958,996977991,1
201,3897,996978218,0
201,3408,996978642,1
201,3538,996978699,0
201,3901,1010890585,1
202,2078,976941581,0
202,1032,976941581,1
202,2018,976941581,1
202,2087,976941596,0
202,2085,976941618,0
202,1022,976941618,0
202,1029,976941618,0
202,2141,976941635,0
202,2092,976941672,0
202,2083,976941786,0
203,4,976929537,0
203,1888,976929537,0
203,2059,976929549,0
203,2961,976929549,0
203,2445,976929565,0
203,2431,976929581,1
203,2541,976929581,1
203,455,976929581,0
203,3262,976929595,0
203,3502,976929605,0
204,1231,983857040,1
204,2716,983857061,1
204,1968,983857094,1
204,1283,983857171,1
204,1378,983857199,1
204,2478,983857199,0
204,1007,983857199,0
204,2016,983857225,0
204,3448,983857335,1
204,266,987434992,1
205,3462,976923846,0
205,527,976923846,0
205,2973,976923846,0
205,3811,976923859,0
205,1267,976923897,0
205,943,976923897,1
205,3196,976923897,0
205,318,976923897,1
205,1221,976923897,1
205,1617,976923910,1
206,611,976921209,0
206,480,976921209,1
206,1196,976921300,1
206,1274,976921300,1
206,924,976921300,0
206,2571,976921300,1
206,3471,976921300,1
206,260,976921300,1
206,1200,976921300,1
206,1214,976921300,1
207,3555,976917513,1
207,1129,976917513,0
207,3755,976917513,0
207,480,976917529,0
207,3917,976917529,0
207,3513,976917542,1
207,804,976917556,1
207,2399,976917571,1
207,3354,976917571,0
207,3484,976917582,0
208,2921,984513432,1
208,3671,984513432,1
208,3682,984513432,1
208,3494,984513444,0
208,2478,984513456,0
208,1409,1004228949,0
208,2687,1004229001,1
208,1288,1004229143,0
208,908,1004229186,1
208,2181,1004229253,0
209,2147,976911731,1
209,2541,976911731,1
209,2722,976911731,0
209,1911,976911766,0
209,3615,976911766,0
209,2336,976911810,0
209,2434,976911810,0
209,233,976911810,1
209,2599,976911810,0
209,2828,976911810,0
210,1599,977101041,0
210,2568,977101041,0
210,160,977101041,1
210,1556,977101105,0
210,1562,977101105,1
210,2720,977101105,0
210,502,977101105,1
210,546,977101105,0
210,181,977101164,0
210,393,977101164,0
211,1286,976908026,1
211,1544,976908026,1
211,3354,976908026,1
211,3918,976908026,1
211,3300,976908062,1
211,240,976908105,1
211,1976,976908105,0
211,891,976908132,0
211,611,976908132,1
211,1977,976908145,0
212,3868,976905770,1
212,3869,976905770,1
212,370,976905770,1
212,1355,976946149,0
212,111,976946322,0
212,908,976946364,1
212,917,976946364,1
212,3360,976946401,1
212,608,976946420,0
212,1729,976946439,0
213,11,976900320,1
213,2321,976900356,1
213,852,976900356,1
213,3253,976900356,0
213,224,976900356,1
213,2622,976900379,1
213,1580,976900398,1
213,2431,976900426,1
213,440,976900426,1
213,1680,976900497,1
214,3031,976901640,0
214,2587,976901640,0
214,2829,976901640,0
214,2306,976901708,0
214,1760,976901708,0
214,1410,976901745,0
214,2720,976901761,0
214,3180,976901800,0
214,487,976901800,0
214,1707,976901850,0
215,2628,976908635,1
215,316,976908635,1
215,3755,977099224,1
215,3793,977099259,1
215,3354,977099259,1
215,3745,977099259,1
215,1094,977099316,0
215,2021,977099350,1
215,1,979174987,1
215,356,979174998,1
216,1589,976871482,0
216,289,976871503,0
216,647,976871537,0
216,938,976871537,0
216,2527,976871537,0
216,2528,976871537,0
216,3197,976871537,0
216,1810,976871537,0
216,861,976871584,0
216,2115,976871584,0
217,1250,976856488,0
217,2858,976856488,1
217,480,976856503,0
217,3578,976856586,1
217,648,976856598,0
217,3354,976856619,0
217,3484,976856619,0
217,3745,976856619,1
217,2763,976856632,1
217,2302,976856730,1
218,2701,976842686,0
218,3897,990465327,1
218,3911,990465327,0
218,3893,990465369,1
218,3317,990465369,1
218,3916,990465369,1
218,3852,990465369,1
218,3901,990465401,0
218,3827,990465431,0
218,3889,990465484,0
219,2433,976838405,0
219,223,976838405,1
219,2718,976838451,1
219,2712,976838469,0
219,2688,976838488,0
219,785,976838506,1
219,1513,976838582,0
219,2396,976838604,1
219,2762,976838604,1
219,2763,976838642,0
220,1754,976998312,0
220,1892,976998312,0
220,2126,976998333,0
220,1644,976998333,0
220,160,976998346,0
220,2628,976998389,1
220,318,976998594,1
220,527,976998594,1
220,296,976998648,1
220,2912,976998661,1
221,1589,976835191,1
221,1754,976835191,0
221,1783,976835191,0
221,2267,976835212,0
221,1732,976835212,0
221,1407,976835244,1
221,1645,976835244,0
221,3499,976835244,1
221,3081,976835274,1
221,407,976835274,0
222,3824,976834997,0
